app_id,title,description
df9a9b95-42b4-4836-a970-1d7e78a22cf4,Improve your Remarketing,By targeting only visitors who engaged with your store
df9a9b95-42b4-4836-a970-1d7e78a22cf4,Scale to new Audiences,By creating lookalikes based on engaged users
d18f766c-4547-4dd5-a95d-3ff407619fda,Upselling,Upsell additional items right within your cart drawer! Increase your average order value.
79982295-5523-415d-bab3-365e56d9e765,Quick and easy,Get started and get finished in minutes without complicated configurations.
d18f766c-4547-4dd5-a95d-3ff407619fda,Rewards,Motivate customers to spend more by unlocking rewards when they hit minimums.
d18f766c-4547-4dd5-a95d-3ff407619fda,Increase conversion rates,Slide cart drawer creates a far better user experience and was designed to convert.
79982295-5523-415d-bab3-365e56d9e765,Powerful,"Filter and sort your catalogs by collection, tag, product type, and vendor. Keep your catalog up to date with a single click."
79982295-5523-415d-bab3-365e56d9e765,Professional,"Match the look to your shop with custom images, fonts, and colors."
6fca17d0-1657-4194-b180-10d8c39fa6e8,Reactivate your visitors,Display your website in black and white when a visitor is inactive.
03b3f277-1f4c-4bc8-95f4-b8a8a42df47a,Profit Calculations Made Easy,"We gather all your vital accounting data to calculate your financial metrics. 

Understand your store with an easy-to-read dashboard."
be0607e3-9e77-46dd-806a-17b209d5c0b4,Increase sale by free shipping,"Fully responsive across desktops, phones and tablets.
Be Confident that your Customers will see your offers across devices."
6fca17d0-1657-4194-b180-10d8c39fa6e8,Keep your zen,Active visitors buy. Inactive don't. Install the app and drive more sales.
03b3f277-1f4c-4bc8-95f4-b8a8a42df47a,Automatic Syncing,"We automatically sync with your Facebook ads, Google ads, Bing ads, Aliexpress, Shopify ""cost per item"", and CJ Dropshipping accounts."
03b3f277-1f4c-4bc8-95f4-b8a8a42df47a,Margins & Insights,Say goodbye to messy spreadsheets and time consuming accounting tasks. Get the information and insights you need to grow your business.
be0607e3-9e77-46dd-806a-17b209d5c0b4,Boost Sales,"Boost Sales by offering Promotional offers and with this Catchy Shipping Bar.can be used as shipping bar, promo bar, countdown timer"
be0607e3-9e77-46dd-806a-17b209d5c0b4,Target Specific,"Catchy Offers in addition to this Catchy Shipping bar offers special advantage to your store visitors, and keep them engaged."
6fca17d0-1657-4194-b180-10d8c39fa6e8,Easy to use,Plug and play. Works with every template.
6068b9c0-278e-4a34-9765-642c9ec85ee4,Bulk discount code generator.,Save your time and generate 1000+ discount codes in 1-click. Easily manage all discounts with CSV file exporting for email marketing.
6068b9c0-278e-4a34-9765-642c9ec85ee4,Follow up your campaign,Easy to track your campaign efficiency with unique codes that generated specially for each promo occasion.
6068b9c0-278e-4a34-9765-642c9ec85ee4,Protect your profit margins,One-time-use codes prevent customers from sharing codes with friends or publishing them widely on social media.
78cd4c63-3828-421b-bb51-06c3dc4c244d,Track SEO Changes,"Track changes to your page titles, meta descriptions & measure the direct impact to your traffic."
78cd4c63-3828-421b-bb51-06c3dc4c244d,Increase CTR,Maximise organic Click Through Rates from your Google listings.
78cd4c63-3828-421b-bb51-06c3dc4c244d,Get More SEO Traffic,A high organic CTR in Google results in more traffic and more people visiting your store.
1625e487-51dc-4602-8436-3a165c8129ab,2 Hour Local Delivery,"Efficient, local delivery solution available for Shopify. Suitable for businesses of all sizes wanting to offer a premium service."
0d5e4c6a-b610-4789-b109-cc8adc272e9b,Flat Rate Shipping,We have a very small flat shipping fee rate in North America.  We ship within 1-2 Business Days. All products are made in North America.
1625e487-51dc-4602-8436-3a165c8129ab,Stay in the Loop,"Get notified when someone places an order with us, so you can package ready for delivery."
1625e487-51dc-4602-8436-3a165c8129ab,"More Traffic, More Sales","Get more traffic directed to your site with our 'Partner scheme', whether customers use us or not!"
0d5e4c6a-b610-4789-b109-cc8adc272e9b,Let us do the hard work!,"You need to focus on customer engagement. Never worry about making product, packaging or shipping.  Profits are yours! You receive orders"
0d5e4c6a-b610-4789-b109-cc8adc272e9b,Private (White) Label,"You will need to create label designs or have our team complete this work for you (extra cost). We have templates for labels, just ask us!"
b1aa6905-b2e6-45f3-ba08-589001990db3,Simple and Clean,MarketWell is designed to help you get started with social media marketing with limited fuss. We put the setting process very simple & easy.
b1aa6905-b2e6-45f3-ba08-589001990db3,Schedule Posts,MarketWell uses the concept of automation and post your products on social media on regular intervals. So you focus on expansion.
b1aa6905-b2e6-45f3-ba08-589001990db3,Product Tags,MarketWell gives you the opportunity to set the site wise tags that will add to your products and help you reach the relevant audiences.
d5d4e0c5-184a-42c6-ad84-38db8145eba3,Synchronize stock,"Never again sell an item that you don't have stock, astroselling will update and pause your Mercado Libre publications automatically."
cb59f6ef-2b79-4810-b8c8-23b353d0e77c,Quickly Optimize Product Data,Create dynamically optimized product feeds in minutes
d5d4e0c5-184a-42c6-ad84-38db8145eba3,Synchronize prices,Keep Mercado Libre prices updated by synchronizing from Shopify. Apply promotions and special discounts automatically
d5d4e0c5-184a-42c6-ad84-38db8145eba3,As many products as you need,"With Astroselling you can link all the products you want, from all your Mercado Libre stores."
cb59f6ef-2b79-4810-b8c8-23b353d0e77c,Easy Channel Integration,Easily connect your catalog to channels no matter the destination
cb59f6ef-2b79-4810-b8c8-23b353d0e77c,Automatic Updates,Sync inventory changes and new or discontinued products automatically from Shopify to all your channels
72afd258-5cba-40bb-a082-66585362b9c1,Sync orders and payouts,Automatic real time order sync from Shopify into Wave Accounting.
72afd258-5cba-40bb-a082-66585362b9c1,Save time and money,Get your Shopify store and Wave Accounting connected and save hours of manual data entry.
72afd258-5cba-40bb-a082-66585362b9c1,Easy integration,Select appropriate accounts and start syncing your orders with just a few clicks. Multiple stores supported.
30d8c756-ae53-4dcb-8604-04ddd77842ae,Two-click Integration,The easiest way to integrate Shopify with Slack in just two clicks!
30d8c756-ae53-4dcb-8604-04ddd77842ae,Get notifications in Slack,Instantly receive the information about orders. Customize the types of notifications you want to receive and desired channel.
30d8c756-ae53-4dcb-8604-04ddd77842ae,Seamless Slack integration,Easy to use buttons in Slack to get the most complete info about the order directly in Slack!
e89f249a-a606-4724-a9f3-6af9e53299d8,Beautiful Billing Documents,"PDF Invoice, PDF Order, PDF Refund and PDF Packing Slip templates are easy for the admin to create by simple configuration steps."
5f73cbd4-5615-436f-9cee-1d124585c3fe,Powerful but super easy to use,"Display information with condition on inventory, sales price, arrival date, products, while getting instant preview in setting"
e89f249a-a606-4724-a9f3-6af9e53299d8,Ready to Use Templates,The admin can edit existing PDF templates easily by the smart editor tool. This eliminates mistakes when a template goes live.
e89f249a-a606-4724-a9f3-6af9e53299d8,Delivery Automatically,The customers can easily download PDF billing documents and/or print them out online with only a few simple clicks in order emails.
5f73cbd4-5615-436f-9cee-1d124585c3fe,Increase conversions and sale,"By highlighting your shop’s special offers, new arrivals, sales, deal of the day, best seller and so on"
5f73cbd4-5615-436f-9cee-1d124585c3fe,Highlight information,Make the important information become more awareness and make your customer focus
c932b4a7-1928-43d5-838f-e88c62bed182,Show sizes on collection pages,"Display product sizes on your collection grid and homepage featured products section.
Customize the size swatch including shape and color."
b588c18d-c2ef-40e1-b57d-a89cd1670ea4,FREE & UNLIMITED Dropshipping,The Free & Unlimited Dropshipping Service -  Help you to easily get the winning products to rebrand & resell from MILLIONS of products.
c932b4a7-1928-43d5-838f-e88c62bed182,Reduce customer frustration,"Help customers find the right product by showing size availability in the collection grid.
Increase ease of browsing & customer satisfaction"
c932b4a7-1928-43d5-838f-e88c62bed182,Create buyer purchase urgency,Display a low stock message (like 'Almost gone!') with a tooltip on your product size swatch to increase buyer urgency.
b588c18d-c2ef-40e1-b57d-a89cd1670ea4,AliExpress Official Partner,"Enjoy AliExpress White-list - Seamlessly bulk place hundreds of orders in just seconds, More convenient and faster than other tools."
b588c18d-c2ef-40e1-b57d-a89cd1670ea4,Worry-Free Delivery,"Once you make a sale, your products will be shipped from the supplier warehouse to your customer’s doorstep."
3e66758f-e4f4-496a-a23c-8ab29f1c867a,Give Your Customers Gifts,Delight your customers with gifts when they buy certain products or spend a certain amount
3e66758f-e4f4-496a-a23c-8ab29f1c867a,Increase Order Value,Give your customers a reason to buy more by adding an incentive to increase their cart value
3e66758f-e4f4-496a-a23c-8ab29f1c867a,Bundles & Business Logic,Automatically include a product when a different one is added to the cart
7b091cb7-f59f-4f57-80fc-b0bb0fe4c967,Show Discount in Shopping Cart,Show discounted savings as a highly visible feature right in the shopping cart.  Show consumers a better price before they checkout.
160ea7ff-2a0f-4289-ad43-5df3ba548c88,See When The Customer Agreed,You can easily see the date and time of when the checkbox was ticked by the customer in the order details
3fde50ee-1f87-4e08-afb6-90b5a1ce4970,When X,React to any or all events generated on your Shopify store.
b2cde6f6-8d17-47f3-8aca-74443b0e4f9a,Increase Conversions,"Better SEO means more organic traffic, which is the highest converting traffic you can get."
7b091cb7-f59f-4f57-80fc-b0bb0fe4c967,Understand Consumer Behavior,"Make data driven decisions about your discount marketing strategies.   See all your discounted carts, checkouts & orders."
7b091cb7-f59f-4f57-80fc-b0bb0fe4c967,Better Conversion Rate,Applying a discount at the cart stage improves conversion rate. It motivates buyers to checkout. Watch your shop's conversion rates rise.
b474b18e-b6f1-47b5-89f1-b5ffa252d73c,Fool Proof Packing Accuracy,Built from the ground up just for Shopify by the GroovePacker team. Instantly put 5 years of packing QC expertise behind your packer.
160ea7ff-2a0f-4289-ad43-5df3ba548c88,Terms and Conditions Checkbox,"Quickly add a checkbox to your store's cart page with customizable text, link to your Terms & Conditions page and warning pop up message"
160ea7ff-2a0f-4289-ad43-5df3ba548c88,1 Click Setup - No Code Needed,"No code is needed to install the checkbox. It will magically appear immediately after installation.
The app supports all stores and themes!"
3fde50ee-1f87-4e08-afb6-90b5a1ce4970,If Y,Easily filter down events to only those who truly matter.
b2cde6f6-8d17-47f3-8aca-74443b0e4f9a,Increase Page Load Speed,"1 Click & Increase your SEO & Conversions as easy as 1, 2, 3!"
